order_id,customer_id,order_date,total_amount,status,region,payment_method
3682,5326,7/9/2023,3025.99,Completed,North,Apple Pay
3683,9301,12/6/2023,439.19,Completed,West,Debit Card
3684,4812,11/15/2023,1818.93,Completed,East,PayPal
3685,3713,4/11/2023,2029.36,Completed,North,Apple Pay
3686,3841,5/12/2023,1374.61,Completed,South,Debit Card
3687,5137,11/12/2023,386.13,Completed,South,Apple Pay
3688,4398,7/25/2023,1994.76,Completed,West,Debit Card
3689,6047,8/18/2023,619.65,Completed,East,Apple Pay
3690,24,4/24/2023,1125.9,Completed,North,PayPal
3691,1865,11/3/2023,1299.54,Completed,Central,Credit Card
3692,846,3/10/2023,1264.57,Completed,West,Apple Pay
3693,4374,3/13/2023,345.69,Completed,Central,Debit Card
3694,5880,9/22/2023,154.28,Completed,West,Apple Pay
3695,1268,2/16/2023,1883.98,Completed,West,Apple Pay
3696,3217,9/22/2023,545.46,Completed,West,Apple Pay
3697,9305,12/18/2023,686.4,Completed,East,Apple Pay
3698,9708,11/14/2023,260.61,Completed,South,Debit Card
3699,2517,2/5/2023,90.33,Completed,North,Credit Card
3700,964,7/29/2023,2647.26,Completed,North,Credit Card
3701,46,4/22/2023,823.93,Completed,South,Apple Pay
3702,5424,6/2/2023,1071.23,Completed,Central,Debit Card
3703,3357,8/31/2023,471.55,Completed,North,Apple Pay
3704,7608,7/26/2023,635.74,Completed,Central,PayPal
3705,5448,5/14/2023,971.04,Completed,Central,Apple Pay
3706,115,7/2/2023,2616.45,Completed,East,Credit Card
3707,3462,9/21/2023,152.53,Completed,Unknown,Apple Pay
3708,9178,11/24/2023,3444.19,Completed,South,Debit Card
3709,5017,5/29/2023,352.84,Completed,West,Credit Card
3710,9252,12/18/2023,1551.37,Completed,North,Credit Card
3711,7324,11/7/2023,1993.79,Completed,South,PayPal
3712,8479,12/28/2023,2466.93,Completed,South,PayPal
3713,4449,11/23/2023,2532.74,Completed,Central,PayPal
3714,6710,11/10/2023,2092.87,Completed,South,Credit Card
3715,5940,9/1/2023,1033.01,Completed,East,Credit Card
3716,2698,5/11/2023,1803.02,Completed,South,Credit Card
3717,4048,1/27/2023,1285.58,Cancelled,West,Debit Card
3718,8270,11/15/2023,432.51,Completed,North,Debit Card
3719,7732,9/17/2023,724.71,Completed,North,PayPal
3720,3134,1/1/2023,413.05,Completed,South,Debit Card
3721,4442,12/9/2023,497.83,Completed,North,Apple Pay
3722,3904,7/29/2023,2585.75,Completed,South,Credit Card
3723,3598,8/2/2023,797.85,Completed,South,PayPal
3724,1291,9/26/2023,181.83,Completed,North,Debit Card
3725,2636,3/1/2023,210.74,Completed,East,Credit Card
3726,8242,6/28/2023,7876.24,Completed,Central,Debit Card
3727,7908,1/22/2023,2010.33,Completed,West,Debit Card
3728,9055,9/14/2023,443.8,Completed,Central,Apple Pay
3729,2007,11/17/2023,250.59,Completed,Central,Debit Card
3730,9947,5/5/2023,211.3,Completed,North,Apple Pay
3731,5725,4/4/2023,1527.31,Completed,South,Debit Card
3732,9719,2/5/2023,2702.91,Completed,Unknown,PayPal
3733,5589,12/20/2023,793.22,Completed,North,Debit Card
3734,1077,3/18/2023,193.6,Completed,Central,PayPal
3735,9936,1/7/2023,1045.12,Completed,North,PayPal
3736,5976,11/23/2023,2585.61,Completed,East,Apple Pay
3737,2145,6/25/2023,1102.11,Completed,West,PayPal
3738,6458,12/20/2023,870.15,Cancelled,South,Credit Card
3739,1385,1/18/2023,5782.99,Completed,East,PayPal
3740,5172,7/10/2023,150.49,Completed,East,PayPal
3741,7283,11/19/2023,2532.53,Cancelled,Central,Apple Pay
3742,9977,10/28/2023,2683.19,Completed,West,Apple Pay
3743,8077,2/23/2023,1397.03,Completed,East,Debit Card
3744,5673,1/13/2023,256.52,Completed,West,Credit Card
3745,9251,12/31/2023,1237.86,Completed,Central,PayPal
3746,6344,3/21/2023,1665.79,Completed,South,PayPal
3747,4081,3/22/2023,400.57,Completed,Central,Apple Pay
3748,498,9/15/2023,3009.47,Completed,North,Apple Pay
3749,2928,6/15/2023,1657.32,Completed,South,Apple Pay
3750,4249,4/15/2023,1451.07,Completed,West,Debit Card
3751,7461,6/6/2023,903.87,Completed,South,Debit Card
3752,8422,4/3/2023,673.41,Completed,West,Apple Pay
3753,260,12/25/2023,1816.72,Completed,East,PayPal
3754,9342,8/5/2023,3478.58,Completed,South,Apple Pay
3755,4432,11/18/2023,665.58,Cancelled,North,Credit Card
3756,4695,12/24/2023,1041.67,Completed,West,Credit Card
3757,6477,7/18/2023,531.9,Cancelled,North,Debit Card
3758,9534,3/7/2023,2514.18,Completed,South,PayPal
3759,2504,9/13/2023,1334.04,Completed,South,Debit Card
3760,3574,5/13/2023,180.47,Completed,North,Debit Card
3761,6474,12/17/2023,1615.99,Cancelled,East,PayPal
3762,8015,12/5/2023,1218.47,Completed,North,PayPal
3763,2909,7/10/2023,903.49,Completed,Central,Apple Pay
3764,2393,7/7/2023,2747.35,Completed,South,Credit Card
3765,2889,9/19/2023,17782.2,Completed,Central,Debit Card
3766,4300,4/28/2023,3835.12,Completed,East,Credit Card
3767,5978,10/4/2023,154.28,Completed,North,Credit Card
3768,8594,11/1/2023,719.76,Completed,West,Apple Pay
3769,9281,7/14/2023,239.38,Completed,North,Credit Card
3770,3686,6/7/2023,3172.91,Completed,East,Apple Pay
3771,9395,2/17/2023,183.34,Completed,West,PayPal
3772,1901,9/11/2023,3816.72,Completed,South,Debit Card
3773,405,1/9/2023,112.48,Completed,West,Debit Card
3774,8515,11/22/2023,2601.08,Completed,West,PayPal
3775,6526,11/24/2023,159.37,Completed,East,Debit Card
3776,720,11/21/2023,1786.37,Completed,South,PayPal
3777,7784,7/18/2023,1615.65,Completed,South,Apple Pay
3778,5945,4/10/2023,976.73,Completed,Central,Apple Pay
3779,1679,5/15/2023,2105.51,Completed,Central,Credit Card
3780,4832,4/14/2023,5020.1,Completed,North,Credit Card
3781,3558,1/16/2023,943.1,Completed,South,Credit Card
3782,3288,6/14/2023,613.9,Completed,East,Debit Card
3783,4874,11/28/2023,2853.08,Completed,North,Credit Card
3784,4176,4/26/2023,337.6,Completed,South,Apple Pay
3785,5969,11/29/2023,2191.24,Completed,West,PayPal
3786,1519,12/26/2023,280.61,Completed,Central,Credit Card
3787,8683,3/10/2023,1951.76,Completed,North,PayPal
3788,7094,9/14/2023,278.33,Completed,Central,Debit Card
3789,8998,8/3/2023,196.53,Completed,West,Credit Card
3790,8015,11/12/2023,4314.01,Completed,North,Credit Card
3791,1179,3/15/2023,282.13,Completed,East,Credit Card
3792,7286,11/14/2023,169.04,Completed,South,PayPal
3793,6238,1/30/2023,3255.8,Completed,Central,Credit Card
3794,561,11/8/2023,1071.23,Completed,Central,Debit Card
3795,4461,6/2/2023,798.94,Completed,West,PayPal
3796,8121,1/4/2023,6565.09,Completed,South,Credit Card
3797,3397,11/24/2023,2629.75,Completed,East,Apple Pay
3798,7847,11/1/2023,6981.66,Completed,East,PayPal
3799,663,12/1/2023,2994.06,Completed,Central,Debit Card
3800,8895,12/4/2023,1008.16,Completed,East,PayPal
3801,8520,4/14/2023,875.31,Completed,South,Credit Card
3802,921,4/13/2023,562.98,Completed,East,Credit Card
3803,1752,3/25/2023,164.76,Completed,South,Debit Card
3804,5273,5/11/2023,1227.5,Completed,North,Credit Card
3805,4111,3/27/2023,1894.08,Completed,West,Debit Card
3806,8503,7/5/2023,1095.62,Completed,South,Credit Card
3807,7401,12/4/2023,2381.79,Completed,West,Apple Pay
3808,1259,4/11/2023,1153.07,Completed,West,Credit Card
3809,5369,9/5/2023,2412.81,Completed,South,PayPal
3810,461,6/17/2023,477.9,Completed,Central,Apple Pay
3811,5804,12/10/2023,885.8,Completed,East,Debit Card
3812,4125,10/28/2023,125.84,Completed,South,Debit Card
3813,9989,2/11/2023,980.16,Completed,North,Apple Pay
3814,2306,3/20/2023,8922.53,Completed,North,Debit Card
3815,5754,10/21/2023,1295.93,Completed,South,PayPal
3816,2770,11/2/2023,3107.66,Completed,West,Credit Card
3817,3460,11/10/2023,759.69,Completed,Central,Apple Pay
3818,4031,6/2/2023,1442.93,Completed,South,Debit Card
3819,7899,9/23/2023,1345.88,Completed,East,PayPal
3820,1031,11/27/2023,579.6,Completed,South,PayPal
3821,6085,5/3/2023,364.43,Completed,North,Debit Card
3822,4623,10/12/2023,336.84,Completed,West,Debit Card
3823,9365,3/9/2023,276.75,Completed,Central,Apple Pay
3824,3575,10/14/2023,899.11,Completed,East,Credit Card
3825,3754,10/3/2023,2129.3,Completed,South,PayPal
3826,9174,2/4/2023,1399.52,Completed,South,PayPal
3827,628,2/15/2023,929.72,Completed,West,Debit Card
3828,594,12/6/2023,1093.66,Completed,South,Apple Pay
3829,2132,1/25/2023,1277.05,Completed,West,Debit Card
3830,6650,10/21/2023,2354.07,Completed,Central,PayPal
3831,1674,6/15/2023,1035.7,Completed,South,Credit Card
3832,3407,5/6/2023,448.66,Completed,East,Apple Pay
3833,8165,12/14/2023,1727.94,Returned,East,Credit Card
3834,3163,6/11/2023,1629.76,Completed,West,Debit Card
3835,5846,11/19/2023,1141.84,Returned,East,Apple Pay
3836,9140,11/16/2023,449.81,Completed,West,Credit Card
3837,8385,11/5/2023,476.7,Completed,North,Apple Pay
3838,595,10/14/2023,1162.48,Cancelled,North,Credit Card
3839,645,4/1/2023,821.36,Completed,West,Apple Pay
3840,7172,11/24/2023,1217.91,Completed,North,PayPal
3841,169,10/4/2023,2807,Completed,West,Debit Card
3842,2469,11/4/2023,1335.35,Completed,East,PayPal
3843,361,4/2/2023,580,Completed,North,Credit Card
3844,6320,11/15/2023,1126.38,Completed,South,PayPal
3845,308,10/21/2023,193.6,Completed,South,Debit Card
3846,4002,4/5/2023,744.5,Completed,West,Apple Pay
3847,2993,4/14/2023,1377.1,Completed,West,Credit Card
3848,232,11/24/2023,1064.28,Completed,Central,PayPal
3849,6725,12/30/2023,1379.81,Completed,West,Credit Card
3850,3157,12/6/2023,898.73,Completed,West,PayPal
3851,9911,10/3/2023,1227.5,Returned,West,Credit Card
3852,4246,5/8/2023,815.03,Completed,North,Credit Card
3853,202,8/25/2023,30.63,Completed,West,Credit Card
3854,9738,12/24/2023,698.11,Completed,West,Debit Card
3855,7066,9/30/2023,447.91,Completed,East,Apple Pay
3856,9444,10/6/2023,859.02,Completed,East,PayPal
3857,4684,10/25/2023,1376.25,Completed,Central,Apple Pay
3858,4099,4/27/2023,130.96,Completed,Central,Credit Card
3859,5729,10/15/2023,915.42,Completed,South,PayPal
3860,4924,3/29/2023,1380.11,Completed,Central,Debit Card
3861,9493,11/28/2023,1991.18,Completed,West,PayPal
3862,6083,10/22/2023,1214.71,Completed,South,Apple Pay
3863,7647,2/19/2023,1262.36,Completed,West,PayPal
3864,4538,5/24/2023,2802.09,Completed,North,Credit Card
3865,2431,2/5/2023,1645.01,Completed,North,Debit Card
3866,303,10/28/2023,6149.05,Completed,East,Debit Card
3867,8963,12/7/2023,1349.51,Completed,South,Apple Pay
3868,8428,10/9/2023,256.17,Completed,South,Debit Card
3869,4928,8/27/2023,1266.08,Completed,South,Debit Card
3870,4040,11/26/2023,884.92,Completed,Central,Apple Pay
3871,8954,11/18/2023,256,Completed,North,Credit Card
3872,4923,4/10/2023,3323.17,Completed,Central,PayPal
3873,4014,2/15/2023,435.69,Completed,West,Apple Pay
3874,3820,8/2/2023,3985.34,Completed,East,Credit Card
3875,9335,11/10/2023,751.38,Completed,South,Apple Pay
3876,9262,12/21/2023,1581.27,Completed,East,Debit Card
3877,7968,2/2/2023,890.5,Completed,North,Credit Card
3878,4536,11/25/2023,4404.05,Completed,North,Apple Pay
3879,9748,12/21/2023,422.6,Completed,West,Debit Card
3880,7699,5/28/2023,376.78,Completed,East,Apple Pay
3881,9111,10/6/2023,1674.72,Completed,West,Debit Card
3882,9012,7/27/2023,250.59,Completed,Central,Apple Pay
3883,2854,12/25/2023,143.03,Completed,North,PayPal
3884,6215,4/8/2023,1001.6,Completed,South,PayPal
3885,1882,1/12/2023,2662.77,Completed,North,Credit Card
3886,1941,7/11/2023,660.33,Completed,North,Debit Card
3887,3619,3/1/2023,1954.21,Completed,South,PayPal
3888,1312,1/16/2023,422.6,Completed,Central,Apple Pay
3889,606,5/16/2023,8913.69,Completed,West,PayPal
3890,7108,6/3/2023,207.19,Completed,West,Apple Pay
3891,7784,10/4/2023,2224.53,Completed,South,Credit Card
3892,778,12/27/2023,493.21,Completed,Central,Apple Pay
3893,8015,12/26/2023,2793.22,Completed,North,PayPal
3894,5802,2/11/2023,550.02,Completed,South,Debit Card
3895,9713,3/10/2023,751.38,Completed,East,PayPal
3896,1320,10/28/2023,496.71,Completed,North,Apple Pay
3897,7001,10/29/2023,1993.79,Completed,North,Credit Card
3898,4713,6/17/2023,346.41,Completed,South,Apple Pay
3899,1913,1/31/2023,714.26,Completed,East,Credit Card
3900,2545,12/22/2023,324.77,Completed,South,PayPal
3901,1650,7/17/2023,748.01,Completed,West,Debit Card
3902,5927,3/9/2023,2179.41,Returned,East,Apple Pay
3903,8828,9/23/2023,2731.92,Completed,East,PayPal
3904,4684,1/10/2023,139.51,Cancelled,Central,Debit Card
3905,344,12/7/2023,4795.8,Completed,North,PayPal
3906,1485,5/13/2023,426.73,Completed,East,Debit Card
3907,2510,12/27/2023,2947.25,Completed,North,Credit Card
3908,1595,12/24/2023,1354.25,Completed,Central,Credit Card
3909,5905,10/21/2023,265.95,Completed,East,Debit Card
3910,5374,12/18/2023,30.63,Completed,North,Debit Card
3911,9192,6/24/2023,4813.63,Completed,South,Debit Card
3912,8966,9/2/2023,2231.76,Completed,North,Credit Card
3913,5703,11/29/2023,201.88,Completed,North,Debit Card
3914,6710,6/9/2023,339.07,Completed,South,Debit Card
3915,1225,9/29/2023,401.9,Cancelled,West,Credit Card
3916,5934,7/29/2023,861.98,Completed,East,Apple Pay
3917,9584,10/14/2023,3126.77,Completed,North,Credit Card
3918,8876,10/21/2023,361.74,Completed,North,PayPal
3919,1899,6/30/2023,638.1,Completed,Central,Apple Pay
3920,6456,3/4/2023,201.88,Completed,South,PayPal
3921,9349,8/7/2023,935.74,Completed,West,Apple Pay
3922,7468,12/25/2023,2271.86,Completed,West,Credit Card
3923,3288,11/10/2023,918.24,Completed,East,Credit Card
3924,7847,2/24/2023,1100.11,Completed,East,PayPal
3925,6238,12/28/2023,2167.5,Completed,Unknown,Credit Card
3926,2533,1/31/2023,2047.63,Completed,East,Credit Card
3927,4953,8/31/2023,1883.4,Completed,East,Apple Pay
3928,3325,11/12/2023,1860.2,Completed,Central,PayPal
3929,5158,12/23/2023,496.71,Completed,West,PayPal
3930,906,1/18/2023,479.1,Completed,North,Debit Card
3931,9804,1/21/2023,268.34,Completed,Central,PayPal
3932,4837,11/17/2023,954.65,Completed,West,PayPal
3933,9239,1/15/2023,1269.42,Completed,South,PayPal
3934,3720,1/18/2023,531.64,Completed,East,Credit Card
3935,2458,6/25/2023,2802.01,Completed,South,Debit Card
3936,8815,11/12/2023,1598.05,Completed,North,Apple Pay
3937,7179,10/29/2023,276.75,Completed,Central,Credit Card
3938,2932,6/5/2023,787.06,Completed,West,Credit Card
3939,2247,1/2/2023,3425.86,Completed,West,Apple Pay
3940,8543,9/19/2023,1553.57,Completed,West,PayPal
3941,1597,11/13/2023,2017.41,Completed,North,Credit Card
3942,3703,11/15/2023,5745.62,Completed,North,PayPal
3943,7713,12/2/2023,183.34,Completed,South,PayPal
3944,8722,12/23/2023,219.69,Completed,West,Credit Card
3945,5450,12/31/2023,1095.73,Completed,South,Credit Card
3946,9073,12/13/2023,412.02,Completed,North,Debit Card
3947,2423,7/24/2023,1069.59,Completed,Central,Apple Pay
3948,9962,9/2/2023,1506.33,Completed,West,Debit Card
3949,2209,12/15/2023,2004.83,Completed,North,Apple Pay
3950,7745,9/9/2023,9942.18,Completed,East,Apple Pay
3951,2707,12/16/2023,767.37,Completed,West,Apple Pay
3952,4688,10/30/2023,313.3,Cancelled,Central,Debit Card
3953,4669,7/28/2023,1146.95,Completed,South,PayPal
3954,5550,3/4/2023,1828.18,Completed,East,Apple Pay
3955,6320,11/21/2023,1735.99,Completed,South,Apple Pay
3956,3697,2/11/2023,408.38,Completed,East,Debit Card
3957,4402,3/28/2023,1629.76,Completed,West,Credit Card
3958,5566,11/13/2023,1745.99,Completed,North,Debit Card
3959,2917,9/2/2023,435.81,Completed,East,PayPal
3960,1988,8/18/2023,665.6,Completed,North,PayPal
3961,424,2/21/2023,397.78,Completed,East,Apple Pay
3962,8982,3/18/2023,869.63,Completed,North,Credit Card
3963,4725,6/15/2023,3575.65,Completed,North,Credit Card
3964,3943,5/8/2023,1072.43,Completed,North,PayPal
3965,7789,10/26/2023,1198.83,Returned,Unknown,PayPal
3966,3109,12/8/2023,2239.71,Completed,South,Apple Pay
3967,2397,8/5/2023,2854.53,Completed,West,Credit Card
3968,9923,2/6/2023,208.24,Completed,North,Credit Card
3969,3959,8/28/2023,1201.3,Completed,South,Debit Card
3970,3102,10/9/2023,589.62,Completed,South,Debit Card
3971,5466,6/12/2023,471.55,Completed,Central,Debit Card
3972,3554,8/2/2023,471.55,Completed,South,Apple Pay
3973,7454,8/9/2023,3256.47,Completed,West,Apple Pay
3974,6758,12/9/2023,1300.97,Completed,North,Debit Card
3975,7426,5/25/2023,3034.04,Completed,East,Apple Pay
3976,7717,3/2/2023,1491.54,Completed,Central,Debit Card
3977,3939,10/13/2023,530.8,Completed,North,PayPal
3978,8907,4/29/2023,2453.04,Returned,East,Apple Pay
3979,7165,12/26/2023,948.86,Completed,North,Debit Card
3980,3078,5/12/2023,3733.87,Completed,South,PayPal
3981,8647,11/5/2023,1216.93,Completed,West,Credit Card
3982,9054,9/21/2023,200.91,Completed,South,PayPal
3983,2146,6/4/2023,2816.81,Completed,Central,Credit Card
3984,4751,11/25/2023,1836.52,Completed,East,Debit Card
3985,5283,10/14/2023,819.79,Completed,South,Apple Pay
3986,5240,9/4/2023,996.68,Completed,East,Apple Pay
3987,3069,5/5/2023,1777.25,Completed,West,PayPal
3988,2483,1/15/2023,496.71,Completed,East,Credit Card
3989,7194,11/3/2023,4295.39,Completed,East,Credit Card
3990,8072,3/2/2023,2972.47,Completed,Central,Credit Card
3991,1312,2/10/2023,284.14,Completed,Central,PayPal
3992,5846,7/21/2023,1356.78,Completed,East,Apple Pay
3993,5092,12/11/2023,1058.57,Completed,South,Credit Card
3994,8336,12/16/2023,918.24,Completed,Central,Debit Card
3995,2640,12/5/2023,678.12,Completed,Central,Credit Card
3996,3439,6/26/2023,2482.26,Cancelled,Central,Debit Card
3997,6319,10/15/2023,641.9,Completed,North,Apple Pay
3998,86,7/13/2023,340.18,Completed,South,Debit Card
3999,4669,11/3/2023,112.48,Completed,South,Debit Card
4000,1316,3/19/2023,3445.74,Completed,North,PayPal
4001,8941,10/20/2023,2959.71,Completed,Central,PayPal
4002,1030,10/25/2023,189.69,Completed,Central,Debit Card
4003,5177,5/6/2023,1146.95,Completed,Unknown,PayPal
4004,2854,7/6/2023,3341.48,Completed,North,Debit Card
4005,1501,7/4/2023,1239.07,Completed,South,PayPal
4006,8277,2/12/2023,699.02,Completed,Central,Apple Pay
4007,9623,12/1/2023,1631.91,Completed,East,Credit Card
4008,7297,5/11/2023,952.01,Completed,West,Credit Card
4009,1341,12/28/2023,1422.76,Completed,West,Apple Pay
4010,8425,3/5/2023,266.31,Completed,South,Debit Card
4011,9743,2/16/2023,1099.16,Completed,East,Apple Pay
4012,4451,4/7/2023,876.81,Completed,North,PayPal
4013,1160,11/19/2023,1374.61,Completed,Central,Debit Card
4014,8991,5/26/2023,1532.85,Completed,West,Debit Card
4015,6422,4/25/2023,1351.19,Completed,North,PayPal
4016,5643,6/16/2023,719.27,Completed,East,Apple Pay
4017,9469,9/28/2023,972.84,Completed,East,Debit Card
4018,1975,2/2/2023,628.59,Completed,South,Apple Pay
4019,2145,9/17/2023,1339.05,Completed,West,Credit Card
4020,7822,7/7/2023,2703.33,Completed,Central,Debit Card
4021,6969,10/7/2023,965.83,Completed,South,Credit Card
4022,8695,8/2/2023,2321.33,Completed,North,Apple Pay
4023,5384,11/17/2023,1095.62,Completed,North,PayPal
4024,9047,2/23/2023,776.21,Completed,Central,PayPal
4025,8860,11/24/2023,442.46,Completed,South,Debit Card
4026,8049,4/7/2023,1611.99,Completed,North,Debit Card
4027,4403,4/14/2023,2642.89,Completed,East,PayPal
4028,6165,10/14/2023,209.84,Completed,North,PayPal
4029,8100,12/13/2023,4004.41,Completed,North,Credit Card
4030,3053,9/23/2023,2664.95,Completed,East,Credit Card
4031,9752,7/25/2023,1043.53,Completed,East,PayPal
4032,1129,2/25/2023,1047.07,Completed,Central,Apple Pay
4033,3426,11/9/2023,689.11,Completed,Central,Credit Card
4034,3426,4/3/2023,2673.23,Completed,Central,Debit Card
4035,9183,1/25/2023,360.28,Completed,West,Debit Card
4036,5162,10/13/2023,323.68,Completed,Central,Debit Card
4037,1274,12/23/2023,2208.86,Returned,East,PayPal
4038,6691,10/11/2023,462.06,Completed,West,Debit Card
4039,7544,4/13/2023,1205.07,Completed,East,Debit Card
4040,2647,6/10/2023,486.42,Completed,East,PayPal
4041,2269,12/4/2023,255.08,Completed,West,PayPal
4042,5781,8/25/2023,240.57,Completed,East,Apple Pay
4043,5815,11/4/2023,1883.98,Completed,North,Credit Card
4044,2828,3/24/2023,2336.06,Completed,South,Credit Card
4045,8781,3/15/2023,691.55,Completed,Central,Apple Pay
4046,6591,12/17/2023,1300.14,Completed,Unknown,Apple Pay
4047,7360,9/8/2023,1995.72,Completed,Central,PayPal
4048,5336,12/24/2023,266.31,Completed,East,Debit Card
4049,8373,5/2/2023,1629.76,Completed,West,Credit Card
4050,4284,12/12/2023,1575.79,Completed,Central,Debit Card
4051,5880,2/9/2023,366.68,Cancelled,West,Credit Card
4052,487,9/9/2023,485.49,Completed,Unknown,Credit Card
4053,9301,1/6/2023,395.52,Cancelled,West,PayPal
4054,6369,10/5/2023,159.37,Completed,West,Debit Card
4055,7218,8/5/2023,1090.92,Completed,East,Debit Card
4056,2579,3/17/2023,1539.2,Completed,South,Apple Pay
4057,8292,4/11/2023,1952.94,Completed,South,Apple Pay
4058,2295,12/30/2023,3219.11,Returned,East,PayPal
4059,846,8/24/2023,2675.33,Completed,West,Credit Card
4060,4402,10/4/2023,1240.94,Completed,West,Apple Pay
4061,229,5/28/2023,702.39,Completed,South,Debit Card
4062,5993,7/10/2023,570.83,Completed,East,PayPal
4063,839,10/23/2023,735.1,Completed,West,Debit Card
4064,5771,5/12/2023,1056.52,Returned,North,Credit Card
4065,9802,4/22/2023,120.27,Completed,North,PayPal
4066,3371,11/16/2023,208.24,Completed,West,PayPal
4067,4801,12/22/2023,1493.99,Completed,West,PayPal
4068,1727,10/31/2023,2116.06,Completed,South,PayPal
4069,7968,11/5/2023,1391.36,Completed,North,Debit Card
4070,6169,6/6/2023,745.01,Completed,West,PayPal
4071,8798,2/22/2023,278.21,Returned,North,Credit Card
4072,5852,2/4/2023,1860.2,Completed,West,PayPal
4073,8889,12/20/2023,2914.3,Completed,Central,Credit Card
4074,690,5/27/2023,1071.23,Cancelled,West,PayPal
4075,4460,12/10/2023,266.31,Completed,East,Apple Pay
4076,3251,4/19/2023,1214.8,Completed,South,PayPal
4077,4099,10/24/2023,132.23,Completed,Central,PayPal
4078,4924,12/10/2023,493.21,Completed,Central,Credit Card
4079,5120,4/5/2023,2031.46,Completed,Unknown,PayPal
4080,7997,3/20/2023,1128.91,Completed,West,Apple Pay
4081,3575,12/31/2023,1064.65,Completed,East,PayPal
4082,3678,5/10/2023,1841.33,Completed,East,Credit Card
4083,323,9/23/2023,479.1,Completed,East,Credit Card
4084,4661,5/3/2023,1247.76,Completed,Central,Debit Card
4085,9203,8/11/2023,2456.26,Returned,South,Credit Card
4086,2910,1/25/2023,154.28,Completed,West,Credit Card
4087,8600,2/24/2023,1576.09,Completed,West,PayPal
4088,7360,5/2/2023,2432.97,Completed,Central,Debit Card
4089,3312,7/7/2023,899.62,Completed,North,Credit Card
4090,9235,11/14/2023,2729.27,Completed,East,Debit Card
4091,1480,5/9/2023,265.95,Completed,North,PayPal
4092,5125,10/31/2023,124.93,Completed,North,Apple Pay
4093,1701,11/6/2023,1255.21,Completed,East,Debit Card
4094,2926,11/3/2023,2497.77,Completed,West,Debit Card
4095,7621,11/18/2023,1145.89,Completed,North,Credit Card
4096,5990,12/26/2023,1526.33,Completed,West,Credit Card
4097,6136,1/16/2023,814.25,Completed,Central,Apple Pay
4098,1605,3/11/2023,1870.48,Completed,Central,Credit Card
4099,5760,4/1/2023,788.84,Completed,South,Debit Card
4100,7157,11/6/2023,1851.93,Completed,North,PayPal
4101,2452,2/9/2023,308.04,Returned,South,Credit Card
4102,154,5/21/2023,503.24,Completed,East,Credit Card
4103,4713,5/19/2023,2162.63,Completed,South,Credit Card
4104,849,7/10/2023,1435.48,Completed,Central,Debit Card
4105,1892,1/17/2023,4279.97,Completed,West,Debit Card
4106,9091,8/31/2023,943.87,Completed,Central,Debit Card
4107,5969,4/8/2023,359.28,Completed,West,Credit Card
4108,7707,8/5/2023,691.55,Completed,Central,Credit Card
4109,455,11/2/2023,5988.8,Completed,Unknown,PayPal
4110,1257,3/18/2023,3756.71,Completed,Central,Debit Card
4111,3824,9/16/2023,1435.96,Completed,East,Credit Card
4112,510,5/31/2023,3350.5,Completed,South,Credit Card
4113,9534,8/1/2023,1530.22,Completed,South,Debit Card
4114,5578,10/24/2023,1052.4,Completed,East,PayPal
4115,7739,9/7/2023,1330.34,Completed,East,Apple Pay
4116,416,10/24/2023,187.89,Completed,North,Credit Card
4117,9865,8/3/2023,1538.58,Completed,Central,Apple Pay
4118,9760,10/10/2023,1169,Completed,Central,Credit Card
4119,9499,12/16/2023,2298.35,Completed,East,Credit Card
4120,3946,3/18/2023,815.03,Completed,West,PayPal
4121,9451,10/26/2023,3313.28,Completed,North,Apple Pay
4122,987,11/25/2023,183.34,Completed,East,Credit Card
4123,7337,12/13/2023,327.39,Completed,East,Credit Card
4124,1126,6/15/2023,3341.15,Completed,East,Credit Card
4125,5967,11/2/2023,1127.32,Completed,West,PayPal
4126,7773,12/29/2023,352.84,Completed,Central,Credit Card
4127,1337,10/14/2023,2462.14,Completed,East,PayPal
4128,3606,8/17/2023,1382.04,Completed,West,Apple Pay
4129,6195,5/13/2023,84.52,Completed,East,Credit Card
4130,7712,7/19/2023,866.33,Completed,West,Credit Card
4131,5903,12/25/2023,278.93,Completed,Unknown,PayPal
4132,1116,3/30/2023,766.48,Completed,South,Credit Card
4133,6907,4/29/2023,282.13,Completed,North,Credit Card
4134,3657,7/23/2023,1025.63,Completed,Central,Apple Pay
4135,2558,2/26/2023,1763.74,Completed,West,Credit Card
4136,1258,9/26/2023,907.76,Completed,South,PayPal
4137,6940,1/4/2023,360.28,Completed,West,Credit Card
4138,5458,7/10/2023,1431.05,Completed,West,Debit Card
4139,8108,8/29/2023,1084.16,Completed,South,Credit Card
4140,8630,7/8/2023,1063.4,Cancelled,South,Credit Card
4141,9823,10/18/2023,1246.02,Completed,West,PayPal
4142,9488,11/11/2023,4301.98,Completed,South,Debit Card
4143,5400,12/5/2023,1325.76,Completed,West,Credit Card
4144,5170,7/27/2023,479.1,Returned,North,Apple Pay
4145,7875,11/28/2023,935.74,Completed,North,Credit Card
4146,9437,1/2/2023,665.18,Completed,South,Credit Card
4147,5070,5/9/2023,291.25,Completed,East,PayPal
4148,6062,2/21/2023,276.75,Completed,West,Credit Card
4149,4860,6/9/2023,832.07,Completed,South,PayPal
4150,9731,12/17/2023,112.48,Completed,South,Apple Pay
4151,783,11/29/2023,1227.71,Completed,West,Apple Pay
